ประจวบคีรีขันธ์ เขต3,A2503,ประชาธิปัตย์,2,ศศิวิมล พันธ์พงศ์แข็ง,TRUE,ปชป.,ชนะขาด,01/01/2019,,,
ประจวบคีรีขันธ์ เขต3,A2503,พลังประชารัฐ,3,กิติคุณ แสงสุวรรณ,TRUE,พปชร.,ชนะขาด,01/01/2019,,,
ประจวบคีรีขันธ์ เขต3,A2503,อนาคตใหม่,4,ปิยะดา ปิ่นวิเศษ,TRUE,อ.น.ค.,ชนะขาด,01/01/2019,,,
ประจวบคีรีขันธ์ เขต3,A2503,ภูมิใจไทย,5,จตุพล ภาชีเชียร,TRUE,ภท.,ชนะขาด,01/01/2019,,,
ประจวบคีรีขันธ์ เขต3,A2503,พรรคไทยรักษาชาติ,6,อรรถพล อิ่นแก้ว,TRUE,ทษช.,ชนะขาด,01/01/2019,,,
ประจวบคีรีขันธ์ เขต3,A2503,เสรีรวมไทย,7,สุภาพร เหล็กขำ,TRUE,สร.,สูสี,01/01/2019,,,
ประจวบคีรีขันธ์ เขต3,A2503,รวมพลังประชาชาติไทย,8,ปิยธิดา ฤทธิกาญจน์,TRUE,รปช.,แพ้ขาด,01/01/2019,,,
ปราจีนบุรี เขต1,A2601,เพื่อไทย,1,สุนทร สาสังข์,TRUE,พท.,สูสี,01/01/2019,,,
ปราจีนบุรี เขต1,A2601,ประชาธิปัตย์,2,อรัญญา เงินชาลี,TRUE,ปชป.,สูสี,01/01/2019,,,
ปราจีนบุรี เขต1,A2601,พลังประชารัฐ,3,หยกทิพย์ เสถียรวงศ์,TRUE,พปชร.,ชนะขาด,01/01/2019,,,
ปราจีนบุรี เขต1,A2601,อนาคตใหม่,4,พิมชนก ทรงศิริ,TRUE,อ.น.ค.,สูสี,01/01/2019,,,
ปราจีนบุรี เขต1,A2601,ภูมิใจไทย,5,วลัยพรรณ เถิงคำ,TRUE,ภท.,สูสี,01/01/2019,,,
ปราจีนบุรี เขต1,A2601,พรรคไทยรักษาชาติ,6,สุนิสา ชัยมงคล,TRUE,ทษช.,แพ้ขาด,01/01/2019,,,
ปราจีนบุรี เขต1,A2601,เสรีรวมไทย,7,อัจฉราพรรณ โพธิ์ประสาท,TRUE,สร.,สูสี,01/01/2019,,,
ปราจีนบุรี เขต1,A2601,รวมพลังประชาชาติไทย,8,วัลลี สุขมี,TRUE,รปช.,ชนะขาด,01/01/2019,,,
ปราจีนบุรี เขต2,A2602,เพื่อไทย,1,ธนัยภรณ์ จันทาพูน,TRUE,พท.,ชนะขาด,01/01/2019,,,
ปราจีนบุรี เขต2,A2602,ประชาธิปัตย์,2,สิทธิพล กาญจนทิวานนท์,TRUE,ปชป.,ชนะขาด,01/01/2019,,,
ปราจีนบุรี เขต2,A2602,พลังประชารัฐ,3,ธัญรดี เมธาภูริวัฒน,TRUE,พปชร.,แพ้ขาด,01/01/2019,,,
ปราจีนบุรี เขต2,A2602,อนาคตใหม่,4,กฤษณา เพ็ญยะ,TRUE,อ.น.ค.,แพ้ขาด,01/01/2019,,,
ปราจีนบุรี เขต2,A2602,ภูมิใจไทย,5,สิริกร คลองน้อย,TRUE,ภท.,ชนะขาด,01/01/2019,,,
ปราจีนบุรี เขต2,A2602,พรรคไทยรักษาชาติ,6,เนตรนภา ชูพันธ์,TRUE,ทษช.,แพ้ขาด,01/01/2019,,,
ปราจีนบุรี เขต2,A2602,เสรีรวมไทย,7,นฤมล ม่วงมา,TRUE,สร.,สูสี,01/01/2019,,,
ปราจีนบุรี เขต2,A2602,รวมพลังประชาชาติไทย,8,ณัชชา พานิชพันธุ์,TRUE,รปช.,แพ้ขาด,01/01/2019,,,
ปราจีนบุรี เขต3,A2603,เพื่อไทย,1,จันทร์นภา เตชะวิสาร,TRUE,พท.,สูสี,01/01/2019,,,
ปราจีนบุรี เขต3,A2603,ประชาธิปัตย์,2,ศิริพักตร์ ศิริเกตุ,TRUE,ปชป.,แพ้ขาด,01/01/2019,,,
ปราจีนบุรี เขต3,A2603,พลังประชารัฐ,3,พนิดา กิจวงศ์วัฒนา,TRUE,พปชร.,สูสี,01/01/2019,,,
ปราจีนบุรี เขต3,A2603,อนาคตใหม่,4,นนทวัติ บุญมาก,TRUE,อ.น.ค.,แพ้ขาด,01/01/2019,,,
ปราจีนบุรี เขต3,A2603,ภูมิใจไทย,5,พลอยไพลิน บุญเชิด,TRUE,ภท.,แพ้ขาด,01/01/2019,,,
ปราจีนบุรี เขต3,A2603,พรรคไทยรักษาชาติ,6,ธงไชย มีบุญ,TRUE,ทษช.,แพ้ขาด,01/01/2019,,,
ปราจีนบุรี เขต3,A2603,เสรีรวมไทย,7,วิชญาพร อุทธิยา,TRUE,สร.,แพ้ขาด,01/01/2019,,,
ปราจีนบุรี เขต3,A2603,รวมพลังประชาชาติไทย,8,อักษรา ส.อินทร์เพ็ญ,TRUE,รปช.,ชนะขาด,01/01/2019,,,
พะเยา เขต1,A2701,เพื่อไทย,1,ณัฐชลีพร คำเจริญรัตนโภคิน,TRUE,พท.,แพ้ขาด,01/01/2019,,,
พะเยา เขต1,A2701,ประชาธิปัตย์,2,ภค ฤทธิมนตรี,TRUE,ปชป.,ชนะขาด,01/01/2019,,,
พะเยา เขต1,A2701,พลังประชารัฐ,3,ทิพย์วรรณ ราชพิทักษ์,TRUE,พปชร.,ชนะขาด,01/01/2019,,,
พะเยา เขต1,A2701,อนาคตใหม่,4,ศุภเลิศ สมทอง,TRUE,อ.น.ค.,สูสี,01/01/2019,,,
พะเยา เขต1,A2701,ภูมิใจไทย,5,สัตยาภรณ์ ฉายแผ้ว,TRUE,ภท.,แพ้ขาด,01/01/2019,,,
พะเยา เขต1,A2701,พรรคไทยรักษาชาติ,6,พัธรียา สุขโภคา,TRUE,ทษช.,สูสี,01/01/2019,,,
พะเยา เขต1,A2701,เสรีรวมไทย,7,แพรว แถกระโทก,TRUE,สร.,แพ้ขาด,01/01/2019,,,
พะเยา เขต1,A2701,รวมพลังประชาชาติไทย,8,ปพิชญา เพิ่มบำเพ็ญพัฒน์,TRUE,รปช.,แพ้ขาด,01/01/2019,,,
พะเยา เขต2,A2702,เพื่อไทย,1,พรพรรณ ยุตะวัน,TRUE,พท.,สูสี,01/01/2019,,,
พะเยา เขต2,A2702,ประชาธิปัตย์,2,พีรยา แซ่ตั้ง,TRUE,ปชป.,แพ้ขาด,01/01/2019,,,
พะเยา เขต2,A2702,พลังประชารัฐ,3,นวภัทร สุวบุตรพิทักษ์,TRUE,พปชร.,ชนะขาด,01/01/2019,,,
พะเยา เขต2,A2702,อนาคตใหม่,4,ธรัญญา คงสง,TRUE,อ.น.ค.,สูสี,01/01/2019,,,
พะเยา เขต2,A2702,ภูมิใจไทย,5,ธีราพิเชฐ์ พรมจำปา,TRUE,ภท.,ชนะขาด,01/01/2019,,,
พะเยา เขต2,A2702,พรรคไทยรักษาชาติ,6,ภควันต์ ทักท้วง,TRUE,ทษช.,สูสี,01/01/2019,,,
พะเยา เขต2,A2702,เสรีรวมไทย,7,ปรีชา สุวรรณรัตน์,TRUE,สร.,ชนะขาด,01/01/2019,,,
พะเยา เขต2,A2702,รวมพลังประชาชาติไทย,8,ณฐกร ตาลสถิตย์,TRUE,รปช.,แพ้ขาด,01/01/2019,,,
พะเยา เขต3,A2703,เพื่อไทย,1,รัตนาภรณ์ สุดตาลัย,TRUE,พท.,แพ้ขาด,01/01/2019,,,
พะเยา เขต3,A2703,ประชาธิปัตย์,2,โศธิรัตน์ คงเกลี้ยง,TRUE,ปชป.,แพ้ขาด,01/01/2019,,,
พะเยา เขต3,A2703,พลังประชารัฐ,3,กัญญาวีร์ จั่นทอง,TRUE,พปชร.,ชนะขาด,01/01/2019,,,
พะเยา เขต3,A2703,อนาคตใหม่,4,วชิรญาณ์ สารีพร,TRUE,อ.น.ค.,ชนะขาด,01/01/2019,,,
พะเยา เขต3,A2703,ภูมิใจไทย,5,สันติ เดชดี,TRUE,ภท.,แพ้ขาด,01/01/2019,,,
พะเยา เขต3,A2703,พรรคไทยรักษาชาติ,6,ไตรรัตน์ จิตรพร,TRUE,ทษช.,สูสี,01/01/2019,,,
พะเยา เขต3,A2703,เสรีรวมไทย,7,ศยาริน เรืองอ่อน,TRUE,สร.,แพ้ขาด,01/01/2019,,,
พะเยา เขต3,A2703,รวมพลังประชาชาติไทย,8,เพชรรัชต์ อำนาจบุตรธิคุณ,TRUE,รปช.,ชนะขาด,01/01/2019,,,
พัทลุง เขต1,A2801,เพื่อไทย,1,ไพรินทร์ ละหุ่ง,TRUE,พท.,สูสี,01/01/2019,,,
พัทลุง เขต1,A2801,ประชาธิปัตย์,2,ณัฐกานต์ หวังผล,TRUE,ปชป.,แพ้ขาด,01/01/2019,,,
พัทลุง เขต1,A2801,พลังประชารัฐ,3,เสาวณีย์ นิลเลี่ยม,TRUE,พปชร.,ชนะขาด,01/01/2019,,,
พัทลุง เขต1,A2801,อนาคตใหม่,4,กสุมา เพ็งสาย,TRUE,อ.น.ค.,ชนะขาด,01/01/2019,,,
พัทลุง เขต1,A2801,ภูมิใจไทย,5,ปทิตตา สมัครสมาน,TRUE,ภท.,แพ้ขาด,01/01/2019,,,
พัทลุง เขต1,A2801,พรรคไทยรักษาชาติ,6,พนัสบดี บุญทองสุข,TRUE,ทษช.,แพ้ขาด,01/01/2019,,,
พัทลุง เขต1,A2801,เสรีรวมไทย,7,ดวงใจ รักษศรี,TRUE,สร.,สูสี,01/01/2019,,,
พัทลุง เขต1,A2801,รวมพลังประชาชาติไทย,8,วราภรณ์ รักแจ้ง,TRUE,รปช.,ชนะขาด,01/01/2019,,,
พัทลุง เขต2,A2802,เพื่อไทย,1,เบญจวรรณ ชุมศรี,TRUE,พท.,แพ้ขาด,01/01/2019,,,
พัทลุง เขต2,A2802,ประชาธิปัตย์,2,สิรินัน พรมวรรณ์,TRUE,ปชป.,ชนะขาด,01/01/2019,,,
พัทลุง เขต2,A2802,พลังประชารัฐ,3,เมษา สังข์ทอง,TRUE,พปชร.,ชนะขาด,01/01/2019,,,
พัทลุง เขต2,A2802,อนาคตใหม่,4,อาจรีย์ ชณิชา,TRUE,อ.น.ค.,สูสี,01/01/2019,,,
พัทลุง เขต2,A2802,ภูมิใจไทย,5,กิตติพรรณ์ ด้วงเขียว,TRUE,ภท.,แพ้ขาด,01/01/2019,,,
พัทลุง เขต2,A2802,พรรคไทยรักษาชาติ,6,ธัญญารัตน์ สิริโพธิวงศ์,TRUE,ทษช.,สูสี,01/01/2019,,,
พัทลุง เขต2,A2802,เสรีรวมไทย,7,ศิริพร แห่วขัด,TRUE,สร.,ชนะขาด,01/01/2019,,,
พัทลุง เขต2,A2802,รวมพลังประชาชาติไทย,8,สุนันท์ หลักกะพันธ์,TRUE,รปช.,แพ้ขาด,01/01/2019,,,
พัทลุง เขต3,A2803,เพื่อไทย,1,ปานตา วิทยานุภากร,TRUE,พท.,ชนะขาด,01/01/2019,,,
พัทลุง เขต3,A2803,ประชาธิปัตย์,2,วารุณี ปานศิลา,TRUE,ปชป.,สูสี,01/01/2019,,,
พัทลุง เขต3,A2803,พลังประชารัฐ,3,ณัฐกฤตา มันตะรักษ์,TRUE,พปชร.,ชนะขาด,01/01/2019,,,
พัทลุง เขต3,A2803,อนาคตใหม่,4,ดุษฎี ทุมปัด,TRUE,อ.น.ค.,ชนะขาด,01/01/2019,,,
พัทลุง เขต3,A2803,ภูมิใจไทย,5,สุวรรณ์ ธารารมย์,TRUE,ภท.,สูสี,01/01/2019,,,
พัทลุง เขต3,A2803,พรรคไทยรักษาชาติ,6,ณัฐกานต์ สะท้านถิ่น,TRUE,ทษช.,ชนะขาด,01/01/2019,,,
พัทลุง เขต3,A2803,เสรีรวมไทย,7,อนัญภร กำดัด,TRUE,สร.,สูสี,01/01/2019,,,
พัทลุง เขต3,A2803,รวมพลังประชาชาติไทย,8,ธัญญรัตน์ นันจันทึก,TRUE,รปช.,สูสี,01/01/2019,,,
พิจิตร เขต1,A2901,เพื่อไทย,1,ศรัญญา โม่งประเสริฐ,TRUE,พท.,สูสี,01/01/2019,,,
พิจิตร เขต1,A2901,ประชาธิปัตย์,2,ศศิธร เปี่ยมสุข,TRUE,ปชป.,แพ้ขาด,01/01/2019,,,
พิจิตร เขต1,A2901,พลังประชารัฐ,3,อดิศร ขำมี,TRUE,พปชร.,แพ้ขาด,01/01/2019,,,
พิจิตร เขต1,A2901,อนาคตใหม่,4,ยุทธภัณฑ์ จิตสม,TRUE,อ.น.ค.,แพ้ขาด,01/01/2019,,,
พิจิตร เขต1,A2901,ภูมิใจไทย,5,ทองมาก ไชยโคตร,TRUE,ภท.,สูสี,01/01/2019,,,
พิจิตร เขต1,A2901,พรรคไทยรักษาชาติ,6,กิตยา ศักดิ์เพ็ง,TRUE,ทษช.,ชนะขาด,01/01/2019,,,
พิจิตร เขต1,A2901,เสรีรวมไทย,7,ธุวานนท์ กล้าถิ่นภู,TRUE,สร.,ชนะขาด,01/01/2019,,,
พิจิตร เขต1,A2901,รวมพลังประชาชาติไทย,8,วรรณศิริ อามาตมณู,TRUE,รปช.,สูสี,01/01/2019,,,
พิจิตร เขต2,A2902,เพื่อไทย,1,ขวัญฤดี ศรีดาพันธ์,TRUE,พท.,แพ้ขาด,01/01/2019,,,
พิจิตร เขต2,A2902,ประชาธิปัตย์,2,ไอศ์สุนันท์ นครจันทร์,TRUE,ปชป.,สูสี,01/01/2019,,,
พิจิตร เขต2,A2902,พลังประชารัฐ,3,อลิสา พันทะกาล,TRUE,พปชร.,ชนะขาด,01/01/2019,,,
พิจิตร เขต2,A2902,อนาคตใหม่,4,ชัญญานุช มังคลารัตน์,TRUE,อ.น.ค.,ชนะขาด,01/01/2019,,,
พิจิตร เขต2,A2902,ภูมิใจไทย,5,รัชนี ภูสีฤทธิ์,TRUE,ภท.,ชนะขาด,01/01/2019,,,
พิจิตร เขต2,A2902,พรรคไทยรักษาชาติ,6,อรพรรณ ทับทัง,TRUE,ทษช.,ชนะขาด,01/01/2019,,,
พิจิตร เขต2,A2902,เสรีรวมไทย,7,ทิพมาศ ไก่แก้ว,TRUE,สร.,สูสี,01/01/2019,,,
พิจิตร เขต2,A2902,รวมพลังประชาชาติไทย,8,ประณิธิ วงศ์คำจันทร์,TRUE,รปช.,แพ้ขาด,01/01/2019,,,
พิจิตร เขต3,A2903,เพื่อไทย,1,ณัฐนรี ไชยนอก,TRUE,พท.,ชนะขาด,01/01/2019,,,
พิจิตร เขต3,A2903,ประชาธิปัตย์,2,ปริญญ์ ประภัสสิริ,TRUE,ปชป.,ชนะขาด,01/01/2019,,,
พิจิตร เขต3,A2903,พลังประชารัฐ,3,จันทิมา คงไพรสันต์,TRUE,พปชร.,สูสี,01/01/2019,,,
พิจิตร เขต3,A2903,อนาคตใหม่,4,ทิพย์ระวี แก้วอำรัตน์,TRUE,อ.น.ค.,แพ้ขาด,01/01/2019,,,
พิจิตร เขต3,A2903,ภูมิใจไทย,5,คธา เอกศักดิ์,TRUE,ภท.,แพ้ขาด,01/01/2019,,,
พิจิตร เขต3,A2903,พรรคไทยรักษาชาติ,6,จุฑามาส น้อยนุตย์,TRUE,ทษช.,สูสี,01/01/2019,,,
พิจิตร เขต3,A2903,เสรีรวมไทย,7,วรรณภา ปาปัดถา,TRUE,สร.,ชนะขาด,01/01/2019,,,
พิจิตร เขต3,A2903,รวมพลังประชาชาติไทย,8,กัญญพัชร สัตพันธ์,TRUE,รปช.,สูสี,01/01/2019,,,
เพชรบุรี เขต1,A3001,เพื่อไทย,1,ธนชัย จิตทวิน,TRUE,พท.,ชนะขาด,01/01/2019,,,
เพชรบุรี เขต1,A3001,ประชาธิปัตย์,2,ณัชณิกา ปานปรีดา,TRUE,ปชป.,แพ้ขาด,01/01/2019,,,
เพชรบุรี เขต1,A3001,พลังประชารัฐ,3,กชพรรณ โยธารักษ์,TRUE,พปชร.,แพ้ขาด,01/01/2019,,,
เพชรบุรี เขต1,A3001,อนาคตใหม่,4,สุพรรณาภรณ์ บำรุงวิภูษณะ,TRUE,อ.น.ค.,แพ้ขาด,01/01/2019,,,
เพชรบุรี เขต1,A3001,ภูมิใจไทย,5,ดารณี ศรีแก้ว,TRUE,ภท.,ชนะขาด,01/01/2019,,,
เพชรบุรี เขต1,A3001,พรรคไทยรักษาชาติ,6,พรทิพย์ สถิตย์วิริยะกุล,TRUE,ทษช.,แพ้ขาด,01/01/2019,,,
เพชรบุรี เขต1,A3001,เสรีรวมไทย,7,เมธี ทองเจิม,TRUE,สร.,สูสี,01/01/2019,,,
เพชรบุรี เขต1,A3001,รวมพลังประชาชาติไทย,8,อรชา สิงห์ทอง,TRUE,รปช.,สูสี,01/01/2019,,,
เพชรบุรี เขต2,A3002,เพื่อไทย,1,ณัฐิวุติ แท่งกระโทก,TRUE,พท.,ชนะขาด,01/01/2019,,,
เพชรบุรี เขต2,A3002,ประชาธิปัตย์,2,สาวิตรี จันทคา,TRUE,ปชป.,สูสี,01/01/2019,,,
เพชรบุรี เขต2,A3002,พลังประชารัฐ,3,ณิญาภัทร อธิวัฒนานันท์,TRUE,พปชร.,สูสี,01/01/2019,,,
เพชรบุรี เขต2,A3002,อนาคตใหม่,4,ศศิวรรณ พรมเล็ก,TRUE,อ.น.ค.,แพ้ขาด,01/01/2019,,,
เพชรบุรี เขต2,A3002,ภูมิใจไทย,5,ณปภัช รัตนประทีป,TRUE,ภท.,สูสี,01/01/2019,,,
เพชรบุรี เขต2,A3002,พรรคไทยรักษาชาติ,6,ชวรัตน์ บุญปาน,TRUE,ทษช.,ชนะขาด,01/01/2019,,,
เพชรบุรี เขต2,A3002,เสรีรวมไทย,7,ปิยรัตน์ ฤกษ์พิบูลย์,TRUE,สร.,ชนะขาด,01/01/2019,,,
เพชรบุรี เขต2,A3002,รวมพลังประชาชาติไทย,8,ยุทธนา เดวิเลาะห์,TRUE,รปช.,ชนะขาด,01/01/2019,,,
เพชรบุรี เขต3,A3003,เพื่อไทย,1,นฤภร จันทนวัลย์,TRUE,พท.,แพ้ขาด,01/01/2019,,,
เพชรบุรี เขต3,A3003,ประชาธิปัตย์,2,จรัสศรี กุลวัฒนาโสภณ,TRUE,ปชป.,สูสี,01/01/2019,,,
เพชรบุรี เขต3,A3003,พลังประชารัฐ,3,ลักษณ์ลาวัลย์ สรรไพโรจน์,TRUE,พปชร.,สูสี,01/01/2019,,,
เพชรบุรี เขต3,A3003,อนาคตใหม่,4,ปิยะมาศ ลูกเจะ,TRUE,อ.น.ค.,สูสี,01/01/2019,,,
เพชรบุรี เขต3,A3003,ภูมิใจไทย,5,อดิเรก ยิ้มยวน,TRUE,ภท.,ชนะขาด,01/01/2019,,,
เพชรบุรี เขต3,A3003,พรรคไทยรักษาชาติ,6,อัจฉรี คนชม,TRUE,ทษช.,ชนะขาด,01/01/2019,,,
เพชรบุรี เขต3,A3003,เสรีรวมไทย,7,ชลธิชา พรมเกษา,TRUE,สร.,สูสี,01/01/2019,,,
เพชรบุรี เขต3,A3003,รวมพลังประชาชาติไทย,8,มัลลิกา ภูตยานนท์,TRUE,รปช.,สูสี,01/01/2019,,,
ยโสธร เขต1,A3101,เพื่อไทย,1,อธิชา ดุงโคกกรวด,TRUE,พท.,แพ้ขาด,01/01/2019,,,
ยโสธร เขต1,A3101,ประชาธิปัตย์,2,ศิริกัญญา ใหม่ละออ,TRUE,ปชป.,แพ้ขาด,01/01/2019,,,
ยโสธร เขต1,A3101,พลังประชารัฐ,3,วนิดา ช่างชัย,TRUE,พปชร.,สูสี,01/01/2019,,,
ยโสธร เขต1,A3101,อนาคตใหม่,4,วรรัตน์ พลมา,TRUE,อ.น.ค.,ชนะขาด,01/01/2019,,,
ยโสธร เขต1,A3101,ภูมิใจไทย,5,ศิรพร สว่างวงษ์,TRUE,ภท.,สูสี,01/01/2019,,,
ยโสธร เขต1,A3101,พรรคไทยรักษาชาติ,6,โสภณ ศรีไพรสน,TRUE,ทษช.,สูสี,01/01/2019,,,
ยโสธร เขต1,A3101,เสรีรวมไทย,7,พรทิพย์ คชเถื่อน,TRUE,สร.,สูสี,01/01/2019,,,
ยโสธร เขต1,A3101,รวมพลังประชาชาติไทย,8,วิยดา วรรณิสร,TRUE,รปช.,สูสี,01/01/2019,,,
ยโสธร เขต2,A3102,เพื่อไทย,1,สุวรรณี เดชเทศ,TRUE,พท.,ชนะขาด,01/01/2019,,,
ยโสธร เขต2,A3102,ประชาธิปัตย์,2,รัตมณี ชุมสงฆ์,TRUE,ปชป.,ชนะขาด,01/01/2019,,,
ยโสธร เขต2,A3102,พลังประชารัฐ,3,เบญจมาภรณ์ แก้วเต่า,TRUE,พปชร.,สูสี,01/01/2019,,,
ยโสธร เขต2,A3102,อนาคตใหม่,4,เกศรินทร์ ไทสา,TRUE,อ.น.ค.,สูสี,01/01/2019,,,
ยโสธร เขต2,A3102,ภูมิใจไทย,5,มณีรัตน์ นวลมุสิก,TRUE,ภท.,แพ้ขาด,01/01/2019,,,
ยโสธร เขต2,A3102,พรรคไทยรักษาชาติ,6,สายสุดา สมบัติ,TRUE,ทษช.,แพ้ขาด,01/01/2019,,,
ยโสธร เขต2,A3102,เสรีรวมไทย,7,โสภา ห่อทรัพย์,TRUE,สร.,ชนะขาด,01/01/2019,,,
ยโสธร เขต2,A3102,รวมพลังประชาชาติไทย,8,วิภาดา ตะเกิดมี,TRUE,รปช.,สูสี,01/01/2019,,,
ยโสธร เขต3,A3103,เพื่อไทย,1,อารยา พุ่มสวัสดิ์,TRUE,พท.,แพ้ขาด,01/01/2019,,,
ยโสธร เขต3,A3103,ประชาธิปัตย์,2,อธิชา ธรรมนิโรจน์,TRUE,ปชป.,ชนะขาด,01/01/2019,,,
ยโสธร เขต3,A3103,พลังประชารัฐ,3,ธัญญรัตน์ ถาวงษ์กลาง,TRUE,พปชร.,ชนะขาด,01/01/2019,,,
ยโสธร เขต3,A3103,อนาคตใหม่,4,ขจีพรรณ พิมละออ,TRUE,อ.น.ค.,ชนะขาด,01/01/2019,,,
ยโสธร เขต3,A3103,ภูมิใจไทย,5,วงศ์เดือน คุณารูป,TRUE,ภท.,สูสี,01/01/2019,,,
ยโสธร เขต3,A3103,พรรคไทยรักษาชาติ,6,พนิดา ทองแท่ง,TRUE,ทษช.,แพ้ขาด,01/01/2019,,,
ยโสธร เขต3,A3103,เสรีรวมไทย,7,ทวีพงษ์ สมจารย์,TRUE,สร.,สูสี,01/01/2019,,,
ยโสธร เขต3,A3103,รวมพลังประชาชาติไทย,8,ลีนวัฒน์ วรอรรถ,TRUE,รปช.,แพ้ขาด,01/01/2019,,,
ยะลา เขต1,A3201,เพื่อไทย,1,ขวัญชนก บ่อแก้ว,TRUE,พท.,สูสี,01/01/2019,,,
ยะลา เขต1,A3201,ประชาธิปัตย์,2,รัตน์ดาวรรณ สุนารักษ์,TRUE,ปชป.,แพ้ขาด,01/01/2019,,,
ยะลา เขต1,A3201,พลังประชารัฐ,3,ปรางทอง วิชัย,TRUE,พปชร.,สูสี,01/01/2019,,,
ยะลา เขต1,A3201,อนาคตใหม่,4,ปิยวรรณ วงษา,TRUE,อ.น.ค.,ชนะขาด,01/01/2019,,,
ยะลา เขต1,A3201,ภูมิใจไทย,5,อลิสา จิตอาจ,TRUE,ภท.,สูสี,01/01/2019,,,
ยะลา เขต1,A3201,พรรคไทยรักษาชาติ,6,ศุภสิทธิ์ ยอดบุตร,TRUE,ทษช.,แพ้ขาด,01/01/2019,,,
ยะลา เขต1,A3201,เสรีรวมไทย,7,เมวตี ตอฮา,TRUE,สร.,สูสี,01/01/2019,,,
ยะลา เขต1,A3201,รวมพลังประชาชาติไทย,8,ปนาวดี คำเมือง,TRUE,รปช.,สูสี,01/01/2019,,,
ยะลา เขต2,A3202,เพื่อไทย,1,จีรารัตน์ นุชเซ๊าะ,TRUE,พท.,ชนะขาด,01/01/2019,,,
ยะลา เขต2,A3202,ประชาธิปัตย์,2,รัตติกาล นุชเซ๊าะ,TRUE,ปชป.,แพ้ขาด,01/01/2019,,,
ยะลา เขต2,A3202,พลังประชารัฐ,3,ทรงพล มงคลชยานนท์,TRUE,พปชร.,ชนะขาด,01/01/2019,,,
ยะลา เขต2,A3202,อนาคตใหม่,4,นภาแก้ว พวงสมบัติ,TRUE,อ.น.ค.,แพ้ขาด,01/01/2019,,,
ยะลา เขต2,A3202,ภูมิใจไทย,5,ภาณุวัฒน์ สุดเลิศศิลป์,TRUE,ภท.,ชนะขาด,01/01/2019,,,
ยะลา เขต2,A3202,พรรคไทยรักษาชาติ,6,วรณัน ยงอาหาร,TRUE,ทษช.,สูสี,01/01/2019,,,
ยะลา เขต2,A3202,เสรีรวมไทย,7,นัสยา ราซิดี,TRUE,สร.,ชนะขาด,01/01/2019,,,
ยะลา เขต2,A3202,รวมพลังประชาชาติไทย,8,สมชาย ลิ้มชื่นใจ,TRUE,รปช.,ชนะขาด,01/01/2019,,,
ยะลา เขต3,A3203,เพื่อไทย,1,เสาวลักษณ์ อยู่ฉัตร,TRUE,พท.,แพ้ขาด,01/01/2019,,,
ยะลา เขต3,A3203,ประชาธิปัตย์,2,สุพรรณี แสนบุตร,TRUE,ปชป.,แพ้ขาด,01/01/2019,,,
ยะลา เขต3,A3203,พลังประชารัฐ,3,ภูเทพ อนันทบริพงศ์,TRUE,พปชร.,ชนะขาด,01/01/2019,,,
ยะลา เขต3,A3203,อนาคตใหม่,4,ศิวพร วุฒิรัตน์,TRUE,อ.น.ค.,สูสี,01/01/2019,,,
ยะลา เขต3,A3203,ภูมิใจไทย,5,ชะยุตม์ พันธ์หินกอง,TRUE,ภท.,แพ้ขาด,01/01/2019,,,
ยะลา เขต3,A3203,พรรคไทยรักษาชาติ,6,อุมาพร สิงห์คำ,TRUE,ทษช.,สูสี,01/01/2019,,,
ยะลา เขต3,A3203,เสรีรวมไทย,7,ศศิภา เลาะเซ็มวัน,TRUE,สร.,สูสี,01/01/2019,,,
ยะลา เขต3,A3203,รวมพลังประชาชาติไทย,8,มัณทนา กงชัยยา,TRUE,รปช.,สูสี,01/01/2019,,,
เลย เขต1,A3301,เพื่อไทย,1,กัตติกา แจ้งทัศนา,TRUE,พท.,สูสี,01/01/2019,,,
เลย เขต1,A3301,ประชาธิปัตย์,2,สหราช สุขเกษม,TRUE,ปชป.,สูสี,01/01/2019,,,
เลย เขต1,A3301,พลังประชารัฐ,3,พิชญา สกุลเหลืองอร่าม,TRUE,พปชร.,สูสี,01/01/2019,,,
เลย เขต1,A3301,อนาคตใหม่,4,วัฒนาภรณ์ จันทร์แดง,TRUE,อ.น.ค.,แพ้ขาด,01/01/2019,,,
เลย เขต1,A3301,ภูมิใจไทย,5,มาริษา สีขาว,TRUE,ภท.,สูสี,01/01/2019,,,
เลย เขต1,A3301,พรรคไทยรักษาชาติ,6,ภัทราวดี ศรีสุข,TRUE,ทษช.,แพ้ขาด,01/01/2019,,,
เลย เขต1,A3301,เสรีรวมไทย,7,ลักขณา นิลประโคน,TRUE,สร.,ชนะขาด,01/01/2019,,,
เลย เขต1,A3301,รวมพลังประชาชาติไทย,8,อนวัช ฟูตระกูล,TRUE,รปช.,สูสี,01/01/2019,,,
เลย เขต2,A3302,เพื่อไทย,1,ณปภัช ดิลกคุณานันท์,TRUE,พท.,แพ้ขาด,01/01/2019,,,
เลย เขต2,A3302,ประชาธิปัตย์,2,นุสรา แดงอุบล,TRUE,ปชป.,สูสี,01/01/2019,,,
เลย เขต2,A3302,พลังประชารัฐ,3,ณัฐชัย พรรณนิยม,TRUE,พปชร.,สูสี,01/01/2019,,,
เลย เขต2,A3302,อนาคตใหม่,4,สุรวุฒิ ยังน้อย,TRUE,อ.น.ค.,สูสี,01/01/2019,,,
