IdArea,NameArea,IdParty,NameParty,NoRegister,NameRegister,Status,NameInitial,Tags[],Score,Source
A6805,นครศรีธรรมราช เขต 5,055,ชาติไทยพัฒนา,1,นาย จอมไกร สวัสดิวงศ์,TRUE,ชทพ.,,,
A6805,นครศรีธรรมราช เขต 5,189,คลองไทย,2,นาย สุวุฒิ สมทรัพย์,TRUE,คล.ท.,,,
A6805,นครศรีธรรมราช เขต 5,206,กรีน,3,นาย วัชระ ประเสริฐสุข,TRUE,กร,,,
A6805,นครศรีธรรมราช เขต 5,124,พลังท้องถิ่นไท,4,นาย วราโชติ มณีอ่อน,TRUE,ทถท.,,,
A6805,นครศรีธรรมราช เขต 5,001,ประชาธิปัตย์,5,นาย ชินวรณ์ บุณยเกียรติ,TRUE,ปชป.,,,
A6805,นครศรีธรรมราช เขต 5,172,ประชาภิวัฒน์,6,นาย กันตพงศ์ ไกรนรา,TRUE,ปชภ.,,,
A6805,นครศรีธรรมราช เขต 5,063,ภูมิใจไทย,7,นาย กระวี หวานแก้ว,TRUE,ภท.,,,
A6805,นครศรีธรรมราช เขต 5,077,ไทยรักษาชาติ,8,นาง กชพร ราชรักษ์,TRUE,ทษช.,,,
A6805,นครศรีธรรมราช เขต 5,176,ประชาชนปฏิรูป,9,นาย ปรีชา ยะโส,TRUE,ปชช.,,,
A6805,นครศรีธรรมราช เขต 5,145,เสรีรวมไทย,10,ร.ต.ท. ประสาร สุขกาย,TRUE,สร.,,,
A6805,นครศรีธรรมราช เขต 5,045,ชาติพัฒนา,11,นาย สุรสิทธิ์ จงจิตร,TRUE,ชพน.,,,
A6805,นครศรีธรรมราช เขต 5,098,เพื่อธรรม,12,นาย กันตพงศ์ พิบูลย์,TRUE,พธ.,,,
A6805,นครศรีธรรมราช เขต 5,187,ประชาชาติ,13,นาย ธนกฤต ไกรสิทธิ์,TRUE,ปช.,,,
A6805,นครศรีธรรมราช เขต 5,191,ประชานิยม,14,นาย สมบัติ บำรุงศรี,TRUE,ปย.,,,
A6805,นครศรีธรรมราช เขต 5,175,พลังธรรมใหม่,15,นาง สุชิลา สุขเรือง,TRUE,พธม.,,,
A6805,นครศรีธรรมราช เขต 5,192,พลังประชารัฐ,16,นาย คมเดช มัชฌิมวงศ์,TRUE,พปชร.,,,
A6805,นครศรีธรรมราช เขต 5,149,เพื่อชาติ,17,นาย สนั่น พลรัฐธนาสิทธิ์,TRUE,พ.พ.ช.,,,
A6805,นครศรีธรรมราช เขต 5,177,อนาคตใหม่,18,นาย อภิกษณา สวนกูล,TRUE,อนค.,,,
A6805,นครศรีธรรมราช เขต 5,133,รักษ์ผืนป่าประเทศไทย,19,นาย สมศักดิ์ สุขทิพย์,TRUE,ทป.,,,
A6805,นครศรีธรรมราช เขต 5,190,ประชาธรรมไทย,20,ดาบตำรวจ วิรัตน์ อัจฉริยะปัญญา,TRUE,ปธท.,,,
A6805,นครศรีธรรมราช เขต 5,181,รวมพลังประชาชาติไทย,21,นาย ศรายุธ ขวัญเมือง,TRUE,รปช.,,,
A6805,นครศรีธรรมราช เขต 5,129,ถิ่นกาขาวชาววิไล,22,นาย ทิว วงศ์สวัสดิ์,TRUE,พถกข.,,,
A6805,นครศรีธรรมราช เขต 5,041,เพื่อแผ่นดิน,23,นาย บัญชา สุมา,TRUE,พผ.,,,
A6805,นครศรีธรรมราช เขต 5,154,ภราดรภาพ,24,นาง ศิรารัตน์ แก้วไทย,TRUE,ภดภ.,,,
A6805,นครศรีธรรมราช เขต 5,170,ทางเลือกใหม่,25,นาย โชคชัย ลาชโรจน์,TRUE,ทลม.,,,
A6805,นครศรีธรรมราช เขต 5,188,แผ่นดินธรรม,26,นาง อนงค์ อนุพงศ์,TRUE,ผธ.,,,
A6805,นครศรีธรรมราช เขต 5,118,ครูไทยเพื่อประชาชน,27,นาย บันเทิง มาสเสมอ,TRUE,ค.พ.ช.,,,
A6805,นครศรีธรรมราช เขต 5,200,พลังไทสร้างชาติ,28,นาย ไกรณัท แก้วกระจก,TRUE,พทช.,,,
A6805,นครศรีธรรมราช เขต 5,186,พลังชาติไทย,29,นางสาว อนัญญา รักษ์มณี,TRUE,พพชท.,,,
A6805,นครศรีธรรมราช เขต 5,185,พลังไทยรักไทย,30,นาย สมศักดิ์ ศรีเทพ,TRUE,พ.ท.ร.ท.,,,
A6805,นครศรีธรรมราช เขต 5,173,พลเมืองไทย,31,นาย พรชัย อรรถพร,TRUE,พพพ.,,,
A6805,นครศรีธรรมราช เขต 5,198,พลังสังคม,32,นางสาว ยศมล อุบล,TRUE,พ.พ.ส.,,,
A6805,นครศรีธรรมราช เขต 5,184,พลังปวงชนไทย,33,นาย ธีราทัต สรรเสริญ,TRUE,พลท.,,,
A6805,นครศรีธรรมราช เขต 5,004,มหาชน,34,นางสาว นัฎฐานันท์ รัตนาพร,TRUE,พมช.,,,
A6805,นครศรีธรรมราช เขต 5,193,เศรษฐกิจใหม่,35,นาย จรุงศักดิ์ จิตต์ดี,TRUE,ศม.,,,
A6805,นครศรีธรรมราช เขต 5,201,พลังศรัทธา,36,นาย วิรัตน์ ประจักษ์,TRUE,พลศธ.,,,
A6805,นครศรีธรรมราช เขต 5,211,ภาคีเครือข่ายไทย,37,นางสาว อาภรณ์ มิสวิล,TRUE,ภคท.,,,
A6805,นครศรีธรรมราช เขต 5,144,ไทรักธรรม,38,นาย รณชิต บำรุงภักดิ์ ธราพร,TRUE,ท.ธ.,,,
A6806,นครศรีธรรมราช เขต 6,055,ชาติไทยพัฒนา,1,นาย สิริบรรณจบ คงใหม่,TRUE,ชทพ.,,,
A6806,นครศรีธรรมราช เขต 6,176,ประชาชนปฏิรูป,2,นาย วิสวะ รัตนุกูล,TRUE,ปชช.,,,
A6806,นครศรีธรรมราช เขต 6,133,รักษ์ผืนป่าประเทศไทย,3,นางสาว เมธินี โอฬาร์ชน,TRUE,ทป.,,,
A6806,นครศรีธรรมราช เขต 6,174,รวมใจไทย,4,นาย อรรถพงศ์ สุวรรณวัฒน์,TRUE,รจท.,,,
A6806,นครศรีธรรมราช เขต 6,145,เสรีรวมไทย,5,นาย จิระศักดิ์ อยู่พิทักษ์,TRUE,สร.,,,
A6806,นครศรีธรรมราช เขต 6,063,ภูมิใจไทย,6,นาย พิทยา ชุมภูทอง,TRUE,ภท.,,,
A6806,นครศรีธรรมราช เขต 6,190,ประชาธรรมไทย,7,นาย นัสสรณ์ อัครโชติพัฒนกุล,TRUE,ปธท.,,,
A6806,นครศรีธรรมราช เขต 6,177,อนาคตใหม่,8,นาย เอกชัย ควรศิริ,TRUE,อนค.,,,
A6806,นครศรีธรรมราช เขต 6,149,เพื่อชาติ,9,นาย ภูวสิษฏ์ ทองสง,TRUE,พ.พ.ช.,,,
A6806,นครศรีธรรมราช เขต 6,172,ประชาภิวัฒน์,10,นาย ปราโมทย์ เพชรานนท์,TRUE,ปชภ.,,,
A6806,นครศรีธรรมราช เขต 6,045,ชาติพัฒนา,11,นาย อนันต์ รัตนสุภา,TRUE,ชพน.,,,
A6806,นครศรีธรรมราช เขต 6,124,พลังท้องถิ่นไท,12,นาย วิชัย วิเชียรมณี,TRUE,ทถท.,,,
A6806,นครศรีธรรมราช เขต 6,001,ประชาธิปัตย์,13,นาย ชัยชนะ เดชเดโช,TRUE,ปชป.,,,
A6806,นครศรีธรรมราช เขต 6,189,คลองไทย,14,นางสาว มะลิวัลย์ ดาศรี,TRUE,คล.ท.,,,
A6806,นครศรีธรรมราช เขต 6,077,ไทยรักษาชาติ,15,จ.ส.อ. ประกอบ แต้มสีทอง,TRUE,ทษช.,,,
A6806,นครศรีธรรมราช เขต 6,192,พลังประชารัฐ,16,นาง มุกดาวรรณ เลื่องสีนิล,TRUE,พปชร.,,,
A6806,นครศรีธรรมราช เขต 6,181,รวมพลังประชาชาติไทย,17,ว่าที่ ร.ต. สานนท์ บุญมี,TRUE,รปช.,,,
A6806,นครศรีธรรมราช เขต 6,191,ประชานิยม,18,นาง ภัฎฐมณฑ์ เพชรเรือนทอง,TRUE,ปย.,,,
A6806,นครศรีธรรมราช เขต 6,206,กรีน,19,นาย วิชาญ มีแสง,TRUE,กร,,,
A6806,นครศรีธรรมราช เขต 6,187,ประชาชาติ,20,นาย ประเสริฐพงศ์ ยอดระบำ,TRUE,ปช.,,,
A6806,นครศรีธรรมราช เขต 6,109,ประชาธิปไตยใหม่,21,นาย กฤษณา ศิริผล,TRUE,ปธม.,,,
A6806,นครศรีธรรมราช เขต 6,188,แผ่นดินธรรม,22,นาง จิราเพชร สุดใจ,TRUE,ผธ.,,,
A6806,นครศรีธรรมราช เขต 6,180,ไทยศรีวิไลย์,23,นาย ผาสิงห์ บุญทองใหม่,TRUE,ทศล.,,,
A6806,นครศรีธรรมราช เขต 6,185,พลังไทยรักไทย,24,นาย ฐานันดร สิทธิบรรณ์,TRUE,พ.ท.ร.ท.,,,
A6806,นครศรีธรรมราช เขต 6,118,ครูไทยเพื่อประชาชน,25,นาย บุญเกื้อ ไกรนรา,TRUE,ค.พ.ช.,,,
A6806,นครศรีธรรมราช เขต 6,186,พลังชาติไทย,26,นางสาว จารุพิชญา ฝอยทอง,TRUE,พพชท.,,,
A6806,นครศรีธรรมราช เขต 6,154,ภราดรภาพ,27,นาย มณี ศรีสัตบรรณ์,TRUE,ภดภ.,,,
A6806,นครศรีธรรมราช เขต 6,200,พลังไทสร้างชาติ,28,นาย สารสินธ์ อาญา,TRUE,พทช.,,,
A6806,นครศรีธรรมราช เขต 6,002,ประชากรไทย,29,นาย จิรา แก้วประสิทธิ์,TRUE,ปชท.,,,
A6806,นครศรีธรรมราช เขต 6,004,มหาชน,30,นางสาว ชิดกมล สาระพันธ์,TRUE,พมช.,,,
A6806,นครศรีธรรมราช เขต 6,198,พลังสังคม,31,นาย สถาพร สุวรรณเทพ,TRUE,พ.พ.ส.,,,
A6806,นครศรีธรรมราช เขต 6,193,เศรษฐกิจใหม่,32,นาย ปิยะณรงค์ หนูด้วง,TRUE,ศม.,,,
A6806,นครศรีธรรมราช เขต 6,184,พลังปวงชนไทย,33,นาย กวีวัธน์ ส้มเขียวหวาน,TRUE,พลท.,,,
A6806,นครศรีธรรมราช เขต 6,129,ถิ่นกาขาวชาววิไล,34,นาย โสภณ รัฐกุล,TRUE,พถกข.,,,
A6806,นครศรีธรรมราช เขต 6,170,ทางเลือกใหม่,35,พันตำรวจเอก พีระพล วรรณรัตน์,TRUE,ทลม.,,,
A6806,นครศรีธรรมราช เขต 6,201,พลังศรัทธา,36,นาย สุรนันท์ สุวรรณ,TRUE,พลศธ.,,,
A6806,นครศรีธรรมราช เขต 6,197,ภูมิพลังเกษตรกรไทย,37,นาย ประพันธ์ มีภพ,TRUE,พภกท.,,,
A6806,นครศรีธรรมราช เขต 6,211,ภาคีเครือข่ายไทย,38,นาย อมรเทพ ยอดผกา,TRUE,ภคท.,,,
A6806,นครศรีธรรมราช เขต 6,144,ไทรักธรรม,39,นาย กิตติอนันต์ เจริญสุข,TRUE,ท.ธ.,,,
A6807,นครศรีธรรมราช เขต 7,055,ชาติไทยพัฒนา,1,นาย นิติศาสตร์ ทองสมัคร,TRUE,ชทพ.,,,
A6807,นครศรีธรรมราช เขต 7,192,พลังประชารัฐ,2,นาย สายัณห์ ยุติธรรม,TRUE,พปชร.,,,
A6807,นครศรีธรรมราช เขต 7,124,พลังท้องถิ่นไท,3,นาย วัชระ ถาวรพราหมณ์,TRUE,ทถท.,,,
A6807,นครศรีธรรมราช เขต 7,191,ประชานิยม,4,นาย ไพรี สมแสง,TRUE,ปย.,,,
A6807,นครศรีธรรมราช เขต 7,189,คลองไทย,5,นาย สมนึก พราหมณ์นาค,TRUE,คล.ท.,,,
A6807,นครศรีธรรมราช เขต 7,149,เพื่อชาติ,6,นาย ธนา รุ่งนิรันดรกุล,TRUE,พ.พ.ช.,,,
A6807,นครศรีธรรมราช เขต 7,133,รักษ์ผืนป่าประเทศไทย,7,นาง ปราณี บุรินสุวรรณ,TRUE,ทป.,,,
A6807,นครศรีธรรมราช เขต 7,063,ภูมิใจไทย,8,นาย สุเทพ หนูรอด,TRUE,ภท.,,,
A6807,นครศรีธรรมราช เขต 7,077,ไทยรักษาชาติ,9,นาย ปราโมทย์ มะหมัด,TRUE,ทษช.,,,
A6807,นครศรีธรรมราช เขต 7,109,ประชาธิปไตยใหม่,10,นาย สมเกียรติ พิทักษ์,TRUE,ปธม.,,,
A6807,นครศรีธรรมราช เขต 7,145,เสรีรวมไทย,11,นาย พชร สงประเสริฐ,TRUE,สร.,,,
A6807,นครศรีธรรมราช เขต 7,206,กรีน,12,นาย สำราญ เวทยาวงศ์,TRUE,กร,,,
A6807,นครศรีธรรมราช เขต 7,177,อนาคตใหม่,13,นาย ชัยณรงค์ คงย่อง,TRUE,อนค.,,,
A6807,นครศรีธรรมราช เขต 7,175,พลังธรรมใหม่,14,นาง ธนาภรณ์ อ่อนภักดี,TRUE,พธม.,,,
A6807,นครศรีธรรมราช เขต 7,181,รวมพลังประชาชาติไทย,15,นาย อรรจน์ สุวรรณนุรักษ์,TRUE,รปช.,,,
A6807,นครศรีธรรมราช เขต 7,190,ประชาธรรมไทย,16,นาย สมพงค์ มากชุม,TRUE,ปธท.,,,
A6807,นครศรีธรรมราช เขต 7,001,ประชาธิปัตย์,17,นาย สุรเชษฐ์ มาศดิตถ์,TRUE,ปชป.,,,
A6807,นครศรีธรรมราช เขต 7,172,ประชาภิวัฒน์,18,นาย ราเชน หัตถประดิษฐ,TRUE,ปชภ.,,,
A6807,นครศรีธรรมราช เขต 7,187,ประชาชาติ,19,นาย พิเชษฐ์ ดารากัย,TRUE,ปช.,,,
A6807,นครศรีธรรมราช เขต 7,098,เพื่อธรรม,20,นาย เสริมศักดิ์ จโนภาส,TRUE,พธ.,,,
A6807,นครศรีธรรมราช เขต 7,045,ชาติพัฒนา,21,นาย วิเชียร สุขพันธุ์,TRUE,ชพน.,,,
A6807,นครศรีธรรมราช เขต 7,041,เพื่อแผ่นดิน,22,นาย สมบูรณ์ หัตถประดิษฐ์,TRUE,พผ.,,,
A6807,นครศรีธรรมราช เขต 7,176,ประชาชนปฏิรูป,23,นาย ไพศาล รอบคอบ,TRUE,ปชช.,,,
A6807,นครศรีธรรมราช เขต 7,188,แผ่นดินธรรม,24,นาย ณัฐพงศ์ วราภรณ์,TRUE,ผธ.,,,
A6807,นครศรีธรรมราช เขต 7,118,ครูไทยเพื่อประชาชน,25,นาย สุจินต์ พิมเสน,TRUE,ค.พ.ช.,,,
A6807,นครศรีธรรมราช เขต 7,200,พลังไทสร้างชาติ,26,นาย บาว จิตร์นารี,TRUE,พทช.,,,
A6807,นครศรีธรรมราช เขต 7,203,กลาง,27,นางสาว ภัทรานิษฐ์ เจริญธรรม,TRUE,พก,,,
A6807,นครศรีธรรมราช เขต 7,185,พลังไทยรักไทย,28,นาย จำรัส ยีสา,TRUE,พ.ท.ร.ท.,,,
A6807,นครศรีธรรมราช เขต 7,170,ทางเลือกใหม่,29,นาย กิติ์ดนัย ไชยนุรัตน์,TRUE,ทลม.,,,
A6807,นครศรีธรรมราช เขต 7,004,มหาชน,30,นาย นพชัย เปี่ยมทรัพย์,TRUE,พมช.,,,
A6807,นครศรีธรรมราช เขต 7,180,ไทยศรีวิไลย์,31,นาย สุวิทย์ บุญเครือ,TRUE,ทศล.,,,
A6807,นครศรีธรรมราช เขต 7,186,พลังชาติไทย,32,นาย ชัชพิสิฐ สายชล,TRUE,พพชท.,,,
A6807,นครศรีธรรมราช เขต 7,198,พลังสังคม,33,นาย เสภา รอดแก้ว,TRUE,พ.พ.ส.,,,
A6807,นครศรีธรรมราช เขต 7,184,พลังปวงชนไทย,34,นาย กฤษณะ นพพันธุ์,TRUE,พลท.,,,
A6807,นครศรีธรรมราช เขต 7,122,พลังสหกรณ์,35,นาย ธุรการ ยังบรรเทา,TRUE,พ.พส.,,,
A6807,นครศรีธรรมราช เขต 7,193,เศรษฐกิจใหม่,36,นางสาว รดาภัค จันทร์พิมล,TRUE,ศม.,,,
A6807,นครศรีธรรมราช เขต 7,201,พลังศรัทธา,37,นาย นำชัย ทวีทอง,TRUE,พลศธ.,,,
A6807,นครศรีธรรมราช เขต 7,197,ภูมิพลังเกษตรกรไทย,38,พันเอก กรีเมศวร์ ชุมศรี,TRUE,พภกท.,,,
A6807,นครศรีธรรมราช เขต 7,144,ไทรักธรรม,39,นาย จิระศักดิ์ อะอิต,TRUE,ท.ธ.,,,
A6807,นครศรีธรรมราช เขต 7,211,ภาคีเครือข่ายไทย,40,นาย อรุณชัย วงศ์สุวรรณ,TRUE,ภคท.,,,
A6808,นครศรีธรรมราช เขต 8,098,เพื่อธรรม,1,สิบตำรวจเอก อนันต์ ตักเตือน,TRUE,พธ.,,,
A6808,นครศรีธรรมราช เขต 8,045,ชาติพัฒนา,2,นางสาว วาสนา ธงรอด,TRUE,ชพน.,,,
A6808,นครศรีธรรมราช เขต 8,077,ไทยรักษาชาติ,3,นาย วิภาค ศรีจันทร์,TRUE,ทษช.,,,
A6808,นครศรีธรรมราช เขต 8,187,ประชาชาติ,4,นาย เปรมศักดิ์ ศรีสว่าง,TRUE,ปช.,,,
A6808,นครศรีธรรมราช เขต 8,133,รักษ์ผืนป่าประเทศไทย,5,นางสาว วีรวรรณ พูนภิญโญ,TRUE,ทป.,,,
A6808,นครศรีธรรมราช เขต 8,149,เพื่อชาติ,6,นาย นิภา ฝั่งชลจิตต์,TRUE,พ.พ.ช.,,,
A6808,นครศรีธรรมราช เขต 8,192,พลังประชารัฐ,7,นาย จักรกฤช บริรักษ์,TRUE,พปชร.,,,
A6808,นครศรีธรรมราช เขต 8,145,เสรีรวมไทย,8,สิบตำรวจตรี วรพันธ์ ทองหมัน,TRUE,สร.,,,
A6808,นครศรีธรรมราช เขต 8,109,ประชาธิปไตยใหม่,9,นาย กัณฑ์อเนก เรืองศรี,TRUE,ปธม.,,,
A6808,นครศรีธรรมราช เขต 8,175,พลังธรรมใหม่,10,นาย สุทธิพันธ์ นุรักษ์,TRUE,พธม.,,,
A6808,นครศรีธรรมราช เขต 8,190,ประชาธรรมไทย,11,พันตำรวจโท สุชาติ ชนะคุ้ม,TRUE,ปธท.,,,
A6808,นครศรีธรรมราช เขต 8,189,คลองไทย,12,นาย สุทัศน์ ดาราไกย,TRUE,คล.ท.,,,
A6808,นครศรีธรรมราช เขต 8,001,ประชาธิปัตย์,13,นางสาว พิมพ์ภัทรา วิชัยกุล,TRUE,ปชป.,,,
A6808,นครศรีธรรมราช เขต 8,063,ภูมิใจไทย,14,นาย กิตติศักดิ์ สวัสดิสาร,TRUE,ภท.,,,
A6808,นครศรีธรรมราช เขต 8,172,ประชาภิวัฒน์,15,นางสาว กัญญาณี สนธิคุณ,TRUE,ปชภ.,,,
A6808,นครศรีธรรมราช เขต 8,177,อนาคตใหม่,16,นาย ภูริณัฐ ใจสนุก,TRUE,อนค.,,,
A6808,นครศรีธรรมราช เขต 8,191,ประชานิยม,17,นาย ธัชศักดิ์ ขนอม,TRUE,ปย.,,,
A6808,นครศรีธรรมราช เขต 8,055,ชาติไทยพัฒนา,18,นาย วัชนะ งามขำ,TRUE,ชทพ.,,,
A6808,นครศรีธรรมราช เขต 8,124,พลังท้องถิ่นไท,19,นาย เพิ่มศักดิ์ หนูทอง,TRUE,ทถท.,,,
A6808,นครศรีธรรมราช เขต 8,181,รวมพลังประชาชาติไทย,20,นางสาว วนาทิพย์ อธิคมานนท์,TRUE,รปช.,,,
A6808,นครศรีธรรมราช เขต 8,188,แผ่นดินธรรม,21,นาย เสวก อักษรกาญจน์,TRUE,ผธ.,,,
A6808,นครศรีธรรมราช เขต 8,180,ไทยศรีวิไลย์,22,นาย ยุทธนา บุญปราบ,TRUE,ทศล.,,,
A6808,นครศรีธรรมราช เขต 8,118,ครูไทยเพื่อประชาชน,23,นางสาว กรกมล บุญมนต์,TRUE,ค.พ.ช.,,,
A6808,นครศรีธรรมราช เขต 8,186,พลังชาติไทย,24,นาย ประสิทธิ์ พรหมอินทร์,TRUE,พพชท.,,,
A6808,นครศรีธรรมราช เขต 8,185,พลังไทยรักไทย,25,นาย สมนึก ราชนาวี,TRUE,พ.ท.ร.ท.,,,
A6808,นครศรีธรรมราช เขต 8,193,เศรษฐกิจใหม่,26,นาง วาสนา ระวังวงศ์,TRUE,ศม.,,,
A6808,นครศรีธรรมราช เขต 8,004,มหาชน,27,นาง นันทิยา รัตนาพร,TRUE,พมช.,,,
A6808,นครศรีธรรมราช เขต 8,198,พลังสังคม,28,นาง อรวรรณ พละบุญ,TRUE,พ.พ.ส.,,,
A6808,นครศรีธรรมราช เขต 8,184,พลังปวงชนไทย,29,นาย อภินันท์ ดำคล้าย,TRUE,พลท.,,,
A6808,นครศรีธรรมราช เขต 8,200,พลังไทสร้างชาติ,30,นาย โชคชัย ทองสม,TRUE,พทช.,,,
A6808,นครศรีธรรมราช เขต 8,122,พลังสหกรณ์,31,นาย ฤทธิโชค ชัยฤกษ์,TRUE,พ.พส.,,,
A6808,นครศรีธรรมราช เขต 8,129,ถิ่นกาขาวชาววิไล,32,นาง แพรวนภา กิจไพบูลทวี,TRUE,พถกข.,,,
A6808,นครศรีธรรมราช เขต 8,201,พลังศรัทธา,33,นาย รุ่งโรจน์ พรหมเจริญ,TRUE,พลศธ.,,,
A6808,นครศรีธรรมราช เขต 8,197,ภูมิพลังเกษตรกรไทย,34,นาย ประสิทธิ์ ชูพันธ์,TRUE,พภกท.,,,
A6808,นครศรีธรรมราช เขต 8,144,ไทรักธรรม,35,นาย พิชัย จันทรมณี,TRUE,ท.ธ.,,,
A6808,นครศรีธรรมราช เขต 8,206,กรีน,36,นาง นฤพรรณ รองเมือง อีเรค,TRUE,กร,,,
A6201,สุราษฎร์ธานี เขต 1,063,ภูมิใจไทย,1,นาย สมบูรณ์ ทองพัฒน์,TRUE,ภท.,,,
A6201,สุราษฎร์ธานี เขต 1,133,รักษ์ผืนป่าประเทศไทย,2,นาง วิมลทิพย์ สังข์นคร,TRUE,ทป.,,,
A6201,สุราษฎร์ธานี เขต 1,145,เสรีรวมไทย,3,นาย สุมาตร อินทรมณี,TRUE,สร.,,,
A6201,สุราษฎร์ธานี เขต 1,187,ประชาชาติ,4,นางสาว ตฤณ ล่อใจ,TRUE,ปช.,,,
A6201,สุราษฎร์ธานี เขต 1,098,เพื่อธรรม,5,นาง ณัฐทิตา ทองช่วย,TRUE,พธ.,,,
A6201,สุราษฎร์ธานี เขต 1,177,อนาคตใหม่,6,นาย ธีรพงศ์ศักดิ์ เมืองราม,TRUE,อนค.,,,
A6201,สุราษฎร์ธานี เขต 1,001,ประชาธิปัตย์,7,นาย ภานุ ศรีบุศยกาญจน์,TRUE,ปชป.,,,
A6201,สุราษฎร์ธานี เขต 1,124,พลังท้องถิ่นไท,8,นางสาว ปรียาวรรณ คงบุญมี,TRUE,ทถท.,,,
A6201,สุราษฎร์ธานี เขต 1,181,รวมพลังประชาชาติไทย,9,นาย ธานี เทือกสุบรรณ,TRUE,รปช.,,,
A6201,สุราษฎร์ธานี เขต 1,055,ชาติไทยพัฒนา,10,นาย สมคิด กษมาพันธุ์,TRUE,ชทพ.,,,
A6201,สุราษฎร์ธานี เขต 1,077,ไทยรักษาชาติ,11,นาง ขนิษฐา รัฐกาญจน์,TRUE,ทษช.,,,
A6201,สุราษฎร์ธานี เขต 1,045,ชาติพัฒนา,12,นาง ภูษณิศา อาจสามารถ,TRUE,ชพน.,,,
A6201,สุราษฎร์ธานี เขต 1,172,ประชาภิวัฒน์,13,นาง จุไรรัตน์ ศรลัมพ์,TRUE,ปชภ.,,,
A6201,สุราษฎร์ธานี เขต 1,192,พลังประชารัฐ,14,นาง จิรวรรณ สารสิทธิ์,TRUE,พปชร.,,,
A6201,สุราษฎร์ธานี เขต 1,193,เศรษฐกิจใหม่,15,นางสาว วรกัญญา แก้วอินทร์,TRUE,ศม.,,,
A6201,สุราษฎร์ธานี เขต 1,184,พลังปวงชนไทย,16,นาย ธนากร เม่งควน,TRUE,พลท.,,,
A6201,สุราษฎร์ธานี เขต 1,189,คลองไทย,17,นาย พิสิษฐ์ ตันณภพภูวนนท์,TRUE,คล.ท.,,,
A6201,สุราษฎร์ธานี เขต 1,041,เพื่อแผ่นดิน,18,นางสาว พิชญาภร แซ่ลิ้ม,TRUE,พผ.,,,
A6201,สุราษฎร์ธานี เขต 1,149,เพื่อชาติ,19,นาย พศิณ เจือจันทร์พิพัฒน์,TRUE,พ.พ.ช.,,,
A6201,สุราษฎร์ธานี เขต 1,154,ภราดรภาพ,20,นาย มานิตย์ ลิ้มสุวรรณ,TRUE,ภดภ.,,,
A6201,สุราษฎร์ธานี เขต 1,180,ไทยศรีวิไลย์,21,นาย เจริญ ดำศิริ,TRUE,ทศล.,,,
A6201,สุราษฎร์ธานี เขต 1,002,ประชากรไทย,22,นาย กฤษฎา รุจิชญานันท์,TRUE,ปชท.,,,
A6201,สุราษฎร์ธานี เขต 1,170,ทางเลือกใหม่,23,นาง พลอยณิศา ชูศรี,TRUE,ทลม.,,,
A6201,สุราษฎร์ธานี เขต 1,118,ครูไทยเพื่อประชาชน,24,นาย สิริชัย วงศ์พัฒนกิจ,TRUE,ค.พ.ช.,,,
A6201,สุราษฎร์ธานี เขต 1,186,พลังชาติไทย,25,นางสาว ธนพรรณ ณ นคร,TRUE,พพชท.,,,
A6201,สุราษฎร์ธานี เขต 1,109,ประชาธิปไตยใหม่,26,นาย อาคม ดวงมณี,TRUE,ปธม.,,,
A6201,สุราษฎร์ธานี เขต 1,190,ประชาธรรมไทย,27,ว่าที่ ร.ต. วัชรพงศ์ ฉิมแก้ว,TRUE,ปธท.,,,
A6201,สุราษฎร์ธานี เขต 1,153,พลังประชาธิปไตย,28,นางสาว ททัษชดา เศวตเวช,TRUE,พป.,,,
A6201,สุราษฎร์ธานี เขต 1,198,พลังสังคม,29,นาย วีระ นาคพิน,TRUE,พ.พ.ส.,,,
A6201,สุราษฎร์ธานี เขต 1,206,กรีน,30,นาง รัตน์ศรี วิเชียร,TRUE,กร,,,
A6201,สุราษฎร์ธานี เขต 1,200,พลังไทสร้างชาติ,31,นาย จักรตรี ประดิษฐ์,TRUE,พทช.,,,
A6201,สุราษฎร์ธานี เขต 1,185,พลังไทยรักไทย,32,นาย สมศักดิ์ ศรีธรรม,TRUE,พ.ท.ร.ท.,,,
A6201,สุราษฎร์ธานี เขต 1,144,ไทรักธรรม,33,นาย มนัส สังข์คร,TRUE,ท.ธ.,,,
A6202,สุราษฎร์ธานี เขต 2,045,ชาติพัฒนา,1,นาย วิศรุจณ์ แท่นนาค,TRUE,ชพน.,,,
A6202,สุราษฎร์ธานี เขต 2,055,ชาติไทยพัฒนา,2,นาย เจริญ จันทรา,TRUE,ชทพ.,,,
A6202,สุราษฎร์ธานี เขต 2,133,รักษ์ผืนป่าประเทศไทย,3,นาย ชัยสันท์ หิรัญสาลี,TRUE,ทป.,,,
A6202,สุราษฎร์ธานี เขต 2,175,พลังธรรมใหม่,4,นาย โกสินธุ์ เรืองศรี,TRUE,พธม.,,,
A6202,สุราษฎร์ธานี เขต 2,187,ประชาชาติ,5,นาย ไชยวัฒน์ โต๊ะหลาง,TRUE,ปช.,,,
A6202,สุราษฎร์ธานี เขต 2,177,อนาคตใหม่,6,นาย ณัฐดนัย หิมทอง,TRUE,อนค.,,,
A6202,สุราษฎร์ธานี เขต 2,077,ไทยรักษาชาติ,7,นาย สง่า พงศ์ฉบับนภา,TRUE,ทษช.,,,
A6202,สุราษฎร์ธานี เขต 2,063,ภูมิใจไทย,8,นาวาเอก สุนทร รังสิวรารักษ์,TRUE,ภท.,,,
